,customerID,MultipleLines
2861,8903-WMRNW,No
2862,2452-SNHFZ,No
2863,3629-WEAAM,No
2864,7993-NQLJE,No
2865,9909-DFRJA,No
2866,9099-FTUHS,Yes
2867,0581-BXBUB,No
2868,4962-CHQPW,No
2869,9467-ROOLM,No
2870,3030-YZADT,No
2871,7410-KTVFV,No
2872,5150-ITWWB,Yes
2873,1345-ZUKID,No
2874,6429-SHBCB,Yes
2875,9281-OFDMF,Yes
2876,2603-HVKCG,No
2877,1834-WULEG,No
2878,9097-ZUBYC,No
2879,5148-ORICT,No
2880,4893-GYUJU,No
2881,4578-PHJYZ,No
2882,7272-QDCKA,Yes
2883,8908-SLFCJ,No
2884,8393-DLHGA,No
2885,9766-HGEDE,No
2886,7395-IGJOS,No
2887,5044-XDPYX,Yes
2888,2834-SPCJV,No
2889,3721-WKIIL,No
2890,6734-CKRSM,No
2891,1265-ZFOSD,Yes
2892,6568-POCUI,No
2893,5197-LQXXH,Yes
2894,3457-PQBYH,No
2895,7682-AZNDK,No
2896,0587-DMGBH,No
2897,5384-ZTTWP,No
2898,1231-YNDEK,No
2899,1407-DIGZV,No
2900,0570-BFQHT,No
2901,4393-OBCRR,No
2902,3523-QRQLL,No
2903,8564-LDKFL,Yes
2904,3696-DFHHB,Yes
2905,0895-DQHEW,Yes
2906,4717-GHADL,Yes
2907,5501-TVMGM,No
2908,5879-HMFFH,Yes
2909,6772-WFQRD,No
2910,3810-DVDQQ,Yes
2911,6972-SNKKW,No
2912,3694-GLTJM,No
2913,8550-XSXUQ,Yes
2914,8149-RSOUN,Yes
2915,9055-MOJJJ,No
2916,4359-INNWN,No
2917,0585-EGDDA,No
2918,0549-CYCQN,Yes
2919,3481-JHUZH,Yes
2920,7250-EQKIY,No
2921,3594-IVHJZ,No
2922,6869-FGJJC,No
2923,3896-ZVNET,Yes
2924,8205-VSLRB,Yes
2925,6817-WTYHE,No
2926,4013-UBXWQ,Yes
2927,4931-TRZWN,No
2928,0750-EKNGL,No
2929,7669-LCRSD,No
2930,3567-PQTSO,Yes
2931,5519-NPHVG,Yes
2932,8043-PNYSD,No
2933,9938-EKRGF,No
2934,2703-AMTUL,No
2935,8173-RXAYP,No
2936,5402-HTOTQ,Yes
2937,6734-JDTTV,No
2938,7850-THJMU,No
2939,3890-RTCMS,No
2940,8849-GYOKR,Yes
2941,3148-BLQJT,No
2942,3717-FDJFU,No
2943,7966-YOTQW,Yes
2944,0461-CVKMU,No
2945,8806-EAGWC,No
2946,8853-TZDGH,Yes
2947,7779-LGOVN,Yes
2948,4324-BZCKL,No
2949,6924-TDGMT,No
2950,9710-ZUSHQ,Yes
2951,1536-YHDOE,Yes
2952,8123-QBNAZ,Yes
2953,3629-ZNKXA,No
2954,4827-LTQRJ,Yes
2955,7711-YIJWC,No
2956,5482-VXSXJ,No
2957,9620-ENEJV,No
2958,4183-WCSEP,No
2959,2378-YIZKA,No
2960,5498-TXHLF,Yes
2961,0689-DSXGL,No
2962,6818-DJXAA,No
2963,9722-UJOJR,No
2964,0464-WJTKO,No
2965,8902-ZEOVF,No
2966,6778-EICRF,Yes
2967,2662-NNTDK,Yes
2968,4132-KALRO,Yes
2969,3902-FOIGH,Yes
2970,6772-KSATR,Yes
2971,7112-OPOTK,No
2972,2874-YXVVA,No
2973,1245-HARPS,No
2974,4210-QFJMF,No
2975,4323-ELYYB,No
2976,4293-ETKAP,Yes
2977,6064-PUPMC,No
2978,6504-VBLFL,No
2979,6322-PJJDJ,No
2980,0330-BGYZE,Yes
2981,1085-LDWAM,No
2982,7586-ZATGZ,Yes
2983,7197-VOJMM,No
2984,3318-OSATS,Yes
2985,5828-AVIPD,Yes
2986,1843-TLSGD,No
2987,9626-VFRGG,Yes
2988,9143-CANJF,No
2989,2041-JIJCI,Yes
2990,1086-LXKFY,No
2991,4900-MSOMT,Yes
2992,2229-VWQJH,No
2993,9194-GFVOI,Yes
2994,1336-EZFZY,No
2995,4282-MSACW,Yes
2996,1403-LKLIK,No
2997,2636-ALXXZ,No
2998,7774-OJSXI,Yes
2999,7786-WBJYI,Yes
3000,0136-IFMYD,Yes
3001,5144-TVGLP,Yes
3002,9643-AVVWI,No
3003,0253-ZTEOB,Yes
3004,2706-QZIHY,Yes
3005,6061-PQHMK,No
3006,9885-CSMWE,No
3007,9122-UMROB,No
3008,4232-JGKIY,No
3009,2402-TAIRZ,No
3010,9659-ZTWSM,Yes
3011,6685-GBWJZ,No
3012,3866-MDTUB,No
3013,2195-VVRJF,No
3014,3913-RDSJZ,Yes
3015,8058-JMEQO,Yes
3016,4203-QGNZA,No
3017,5043-TRZWM,No
3018,0697-ZMSWS,Yes
3019,7657-DYEPJ,No
3020,9494-BDNNC,Yes
3021,1640-PLFMP,No
3022,5366-OBVMR,No
3023,8276-MQBYC,Yes
3024,7644-OMVMY,No
3025,7593-XFKDI,No
3026,4573-JKNAE,No
3027,0337-CNPZE,Yes
3028,9817-APLHW,Yes
3029,8380-MQINP,No
3030,0840-DFEZH,Yes
3031,1513-XNPPH,No
3032,8690-ZVLCL,Yes
3033,6015-VVHHE,Yes
3034,1125-SNVCK,No
3035,4616-EWBNJ,No
3036,6347-DCUIK,Yes
3037,1335-HQMKX,Yes
3038,2545-EBUPK,Yes
3039,6923-AQONU,No
3040,2172-EJXVF,Yes
3041,0897-FEGMU,Yes
3042,7663-RGWBC,No
3043,1120-BMWUB,No
3044,9124-LHCJQ,Yes
3045,4536-PLEQY,No
3046,8871-JLMHM,Yes
3047,2235-ZGKPT,Yes
3048,3891-PUQOD,No
3049,5447-VYTKW,No
3050,3623-FQBOX,No
3051,0689-NKYLF,No
3052,8659-HDIYE,Yes
3053,3658-KIBGF,No
3054,5519-YLDGW,Yes
3055,3865-ZFZIB,No
3056,1855-AGAWH,No
3057,7109-CQYUZ,Yes
3058,1370-GGAWX,Yes
3059,4680-KUTAJ,Yes
3060,4946-EDSEW,No
3061,2883-ILGWO,Yes
3062,2516-VQRRV,Yes
3063,7580-UGXNC,No
3064,3642-BYHDO,No
3065,9629-NHXFW,No
3066,2696-RZVZW,Yes
3067,5766-FTRTS,No
3068,0396-HUJBP,No
3069,5178-LMXOP,Yes
3070,8879-ZKJOF,No
3071,6285-FTQBF,Yes
3072,8185-UPYBR,Yes
3073,4585-HETAI,No
3074,7526-BEZQB,Yes
3075,1474-JUWSM,Yes
3076,3530-CRZSB,No
3077,8498-XXGWA,No
3078,9617-INGJY,No
3079,0621-TSSMU,No
3080,7234-KMNRQ,No
3081,7636-PEPNS,No
3082,4683-WYDOU,Yes
3083,9052-DHNKM,Yes
3084,6794-HKIAJ,Yes
3085,5578-NKCXI,No
3086,1642-HMARX,Yes
3087,3096-WPXBT,Yes
3088,8434-PNQZX,Yes
3089,5950-AAAGJ,Yes
3090,4299-OPXEJ,No
3091,4951-UKAAQ,Yes
3092,9618-LFJRU,No
3093,6693-DJWTY,No
3094,0744-GKNGE,Yes
3095,6447-EGDIV,No
3096,1167-OYZJF,No
3097,2108-YKQTY,No
3098,4806-DXQCE,Yes
3099,4918-QLLIW,No
3100,7056-IMHCC,Yes
3101,4854-SSLTN,No
3102,5294-DMSFH,No
3103,1625-JAIIY,Yes
3104,0603-OLQDC,No
3105,3272-VUHPV,No
3106,4176-FXYBO,Yes
3107,1063-DHQJF,No
3108,8663-UPDGF,Yes
3109,6719-FGEDO,Yes
3110,2947-DOMLJ,No
3111,4112-LUEIZ,No
3112,0369-ZGOVK,No
3113,4510-HIMLV,No
3114,9919-KNPOO,Yes
3115,8749-JMNKX,Yes
3116,7872-BAAZR,No
3117,9391-LMANN,No
3118,2430-USGXP,Yes
3119,8174-TBVCF,Yes
3120,1698-XFZCI,Yes
3121,1877-HKBQX,No
3122,4450-DLLMH,No
3123,0428-AXXLJ,No
3124,2746-DIJLO,Yes
3125,5955-ERIHD,Yes
3126,0917-EZOLA,Yes
3127,3508-VLHCZ,Yes
3128,4086-ATNFV,No
3129,0468-YRPXN,No
3130,5996-NRVXR,No
3131,7047-FWEYA,Yes
3132,2000-MPKCA,Yes
3133,9762-YAQAA,Yes
3134,5949-EBSQK,No
3135,5473-KHBPS,Yes
3136,0100-DUVFC,Yes
3137,5397-TUPSH,No
3138,8950-MTZNV,No
3139,0326-VDYXE,Yes
3140,7274-RTAPZ,No
3141,0436-TWFFZ,Yes
3142,8566-YPRGL,No
3143,0311-UNPFF,No
3144,6609-MXJHJ,Yes
3145,2669-OIDSD,No
3146,8400-WZICQ,No
3147,3834-XUIFC,Yes
3148,9576-SYUHJ,Yes
3149,0410-IPFTY,No
3150,2831-EBWRN,No
3151,9430-NKQLY,Yes
3152,8414-MYSHR,No
3153,0247-SLUJI,No
3154,9402-ORRAH,No
3155,6483-OATDN,No
3156,1293-HHSHJ,No
3157,4840-ORQXB,Yes
3158,7599-FKVXZ,Yes
3159,3982-DQLUS,Yes
3160,8610-ZIKJJ,No
3161,3756-VNWDH,Yes
3162,7801-KICAO,Yes
3163,7673-LPRNY,Yes
3164,8229-TNIQA,No
3165,6060-QBMGV,No
3166,7339-POGZN,Yes
3167,2828-SLQPF,No
3168,4465-VDKIQ,No
3169,2921-XWDJH,No
3170,6221-AVQYL,Yes
3171,2558-BUOZZ,Yes
3172,9257-AZMTZ,No
3173,0003-MKNFE,Yes
3174,0975-UYDTX,Yes
3175,7743-EXURX,No
3176,4682-BLBUC,No
3177,5968-VXZLG,No
3178,5569-KGJHX,Yes
3179,4988-IQIGL,Yes
3180,5201-FRKKS,No
3181,9799-CAYJJ,No
3182,7730-IUTDZ,No
3183,0426-TIRNE,No
3184,5443-SCMKX,Yes
3185,8295-KMENE,Yes
3186,9821-BESNZ,Yes
3187,3678-MNGZX,No
3188,2916-BQZLN,Yes
3189,4558-CGYCZ,No
3190,2368-GAKKQ,Yes
3191,8710-YGLWG,No
3192,3199-XGZCY,Yes
3193,3785-KTYSH,Yes
3194,6814-ZPWFQ,Yes
3195,4063-EIKNQ,No
3196,6993-YCOBK,Yes
3197,5206-HPJKM,No
3198,7587-RZNME,No
3199,0748-RDGGM,No
3200,8393-JMVMB,No
3201,5019-GQVCR,Yes
3202,6036-TTFYU,No
3203,2550-AEVRU,No
3204,0969-RGKCU,No
3205,0378-CJKPV,Yes
3206,4706-AXVKM,Yes
3207,5889-JTMUL,Yes
3208,9026-RNUJS,No
3209,3746-EUBYR,Yes
3210,2332-EFBJY,No
3211,2880-FPNAE,No
3212,1703-MGIAB,Yes
3213,4311-QTTAI,No
3214,9474-PHLYD,No
3215,4318-RAJVY,No
3216,2165-VOEGB,No
3217,3612-YUNGG,Yes
3218,2254-DLXRI,Yes
3219,5062-CJJKH,No
3220,9028-LIHRP,No
3221,2219-MVUSO,No
3222,1053-MXTTK,No
3223,0853-TWRVK,Yes
3224,8914-RBTSB,Yes
3225,6212-ATMLK,Yes
3226,8200-LGKSR,Yes
3227,1568-BEKZM,Yes
3228,0670-ANMUU,Yes
3229,6897-RWMUB,No
3230,0963-ZBDRN,No
3231,7594-RQHXR,No
3232,6999-CHVCF,Yes
3233,6134-KWTBV,Yes
3234,1077-HUUJM,No
3235,6331-EWIEB,Yes
3236,0895-LNKRC,No
3237,8417-GSODA,Yes
3238,5171-EPLKN,No
3239,4452-QIIEB,No
3240,5998-VVEJY,Yes
3241,1624-NALOJ,Yes
3242,6741-EGCBI,Yes
3243,7820-ZYGNY,Yes
3244,4317-VTEOA,No
3245,9677-AVKED,Yes
3246,1670-SVOWZ,No
3247,2227-JRSJX,No
3248,9847-HNVGP,No
3249,6696-YDAYZ,No
3250,8980-WQFWL,No
3251,1730-ZMAME,No
3252,6506-EYCNH,No
3253,4634-JLRJT,No
3254,2560-QTSBS,Yes
3255,7541-YLXCL,No
3256,4795-WRNVT,No
3257,6080-TCMYC,Yes
3258,0260-ZDLGK,No
3259,7860-UXCRM,No
3260,6357-JJPQT,No
3261,9552-TGUZV,No
3262,5913-INRQV,No
3263,6210-KBBPI,Yes
3264,9643-YBLUR,Yes
3265,8734-FNWVH,Yes
3266,9447-YPTBX,No
3267,0133-BMFZO,No
3268,6128-CZOMY,No
3269,9540-JYROE,No
3270,2260-USTRB,No
3271,3656-TKRVZ,No
3272,7011-CVEUC,No
3273,6185-TASNN,No
3274,7925-PNRGI,Yes
3275,8623-TMRBY,Yes
3276,1552-CZCLL,No
3277,3038-PQIUY,Yes
3278,1501-SGHBW,No
3279,9313-CDOGY,No
3280,8148-BPLZQ,No
3281,2623-DRYAM,Yes
3282,9987-LUTYD,No
3283,3208-YPIOE,Yes
3284,4488-KQFDT,Yes
3285,2612-RANWT,Yes
3286,5693-PIPCS,No
3287,0491-KAPQG,Yes
3288,6900-PXRMS,Yes
3289,8707-RMEZH,No
3290,3209-ZPKFI,Yes
3291,6479-VDGRK,No
3292,3569-JFODW,Yes
3293,9819-FBNSV,No
3294,9544-PYPSJ,Yes
3295,1591-XWLGB,No
3296,0396-UKGAI,No
3297,3243-ZHOHY,No
3298,5186-EJEGL,No
3299,7527-QNRUS,Yes
3300,9986-BONCE,No
3301,2722-JMONI,No
3302,2203-GHNWN,Yes
3303,3878-AVSOQ,No
3304,3258-SYSWS,Yes
3305,5296-PSYVW,Yes
3306,6319-QSUSR,No
3307,4083-EUGRJ,No
3308,7579-OOPEC,No
3309,0512-FLFDW,Yes
3310,1771-OADNZ,Yes
3311,0487-CRLZF,No
3312,2107-FBPTK,Yes
3313,9451-WLYRI,No
3314,8219-VYBVI,Yes
3315,1991-VOPLL,No
3316,9738-QLWTP,No
3317,1016-DJTSV,No
3318,9419-IPPBE,Yes
3319,0174-QRVVY,Yes
3320,5699-BNCAS,Yes
3321,2900-PHPLN,No
3322,8751-EDEKA,No
3323,6878-GGDWG,No
3324,4039-PIMHX,No
3325,8450-LUGUK,Yes
3326,3604-WLABM,No
3327,0795-GMVQO,Yes
3328,1142-IHLOO,No
3329,6410-LEFEN,No
3330,4633-MKHYU,No
3331,6257-RJOHI,No
3332,1545-JFUML,Yes
3333,3194-ORPIK,Yes
3334,7826-VVKWT,No
3335,1353-GHZOS,No
3336,2587-EKXTS,Yes
3337,5442-BXVND,Yes
3338,8816-VXNZD,Yes
3339,9378-FXTIZ,Yes
3340,1723-HKXJQ,Yes
3341,7825-GKXMW,No
3342,9753-OYLBX,No
3343,2364-UFROM,No
3344,6473-ULUHT,Yes
3345,1240-KNSEZ,No
3346,4433-JCGCG,Yes
3347,3716-BDVDB,No
3348,7688-AWMDX,No
3349,2842-BCQGE,Yes
3350,5899-MQZZL,Yes
3351,6849-OYAMU,No
3352,5312-UXESG,Yes
3353,9488-HGMJH,No
3354,2150-WLKUW,Yes
3355,7159-FVYPK,Yes
3356,7032-LMBHI,Yes
3357,1150-WFARN,Yes
3358,6088-BXMRG,Yes
3359,3144-AUDBS,No
3360,4821-SJHJV,Yes
3361,7346-MEDWM,Yes
3362,1137-DGOWI,No
3363,5616-PRTNT,No
3364,3812-LRZIR,Yes
3365,4818-QIUFN,Yes
3366,9483-GCPWE,No
3367,4227-OJHAL,Yes
3368,9220-CXRSC,Yes
3369,4993-JCRGJ,Yes
3370,9537-JALFH,No
3371,6698-OXETB,No
3372,2103-ZRXFN,Yes
3373,3724-BSCVH,No
3374,4877-TSOFF,Yes
3375,9209-NWPGU,No
3376,6961-VCPMC,No
3377,7306-YDSOI,No
3378,5288-AHOUP,No
3379,6688-UZPWD,Yes
3380,0655-YDGFJ,No
3381,8468-EHYJA,Yes
3382,6823-SIDFQ,No
3383,1097-FSPVW,No
3384,2839-RFSQE,No
3385,7010-ZMVBF,No
3386,5201-CBWYG,Yes
3387,0968-GSIKN,No
3388,1965-DDBWU,Yes
3389,9057-SIHCH,Yes
3390,6352-GIGGQ,Yes
3391,3635-QQRQD,No
3392,6771-XWBDM,Yes
3393,2897-DOVND,No
3394,3082-YVEKW,Yes
3395,7134-HBPBS,Yes
3396,3489-HHPFY,Yes
3397,2926-JEJJC,No
3398,8601-QACRS,Yes
3399,5789-LDFXO,Yes
3400,0508-OOLTO,No
3401,2984-TBYKU,Yes
3402,9822-WMWVG,Yes
3403,2391-SOORI,No
3404,9040-KZVWO,No
3405,2645-QTLMB,No
3406,4806-HIPDW,No
3407,1548-ARAGG,Yes
3408,6339-RZCBJ,No
3409,4424-TKOPW,Yes
3410,4415-WNGVR,No
3411,2522-AHJXR,Yes
3412,0412-UCCNP,No
3413,7096-UCLNH,No
3414,8443-ZRDBZ,Yes
3415,4615-PIVVU,No
3416,8885-QSQBX,No
3417,7479-NITWS,Yes
3418,8617-ENBDS,No
3419,9385-NXKDA,Yes
3420,0430-IHCDJ,Yes
3421,2959-MJHIC,No
3422,6674-KVJHG,Yes
3423,1814-DKOLC,Yes
3424,4201-JMNGR,No
3425,9351-HXDMR,Yes
3426,3537-HPKQT,Yes
3427,2129-ALKBS,Yes
3428,5821-MMEIL,No
3429,5960-WPXQM,No
3430,0684-AOSIH,No
3431,1309-XGFSN,Yes
3432,1866-RZZQS,Yes
3433,6968-URWQU,No
3434,4742-TXUEX,No
3435,9631-XEYKE,Yes
3436,8631-NBHFZ,Yes
3437,1335-MXCSE,No
3438,8873-TMKGR,No
3439,8800-JOOCF,Yes
3440,1469-LBJQJ,Yes
3441,4958-XCBDQ,Yes
3442,8337-UPOAQ,Yes
3443,0064-YIJGF,Yes
3444,2386-OWURY,No
3445,1725-IQNIY,No
3446,0310-VQXAM,No
3447,6598-RFFVI,No
3448,3453-RTHJQ,No
3449,6712-OAWRH,No
3450,6278-FEPBZ,No
3451,4280-DLSHD,No
3452,1508-DFXCU,No
3453,8614-VGMMV,Yes
3454,7868-BGSZA,Yes
3455,2800-QQUSO,Yes
3456,2930-UOTMB,Yes
3457,7973-DZRKH,Yes
3458,5914-DVBWJ,Yes
3459,7698-YFGEZ,No
3460,2533-QVMSK,Yes
3461,9773-PEQBZ,Yes
3462,8644-XLFBW,No
3463,0650-BWOZN,No
3464,8625-AZYZY,Yes
3465,7785-RDVIG,No
3466,9602-WCXPI,No
3467,2903-YYTBW,No
3468,3620-MWJNE,No
3469,8573-JGCZW,No
3470,6837-HAEVO,Yes
3471,6701-YVNQG,Yes
3472,9306-CPCBC,Yes
3473,4304-XUMGI,Yes
3474,9504-YAZWB,No
3475,8819-ZBYNA,Yes
3476,9481-IEBZY,Yes
3477,1833-VGRUM,Yes
3478,6137-NICCO,Yes
3479,9065-ZCPQX,Yes
3480,6402-EJMWF,No
3481,3620-EHIMZ,No
3482,3213-VVOLG,Yes
3483,6870-ECSHE,No
3484,8747-UDCOI,No
3485,8374-XGEJJ,Yes
3486,2656-TABEH,Yes
3487,6946-LMSQS,Yes
3488,4626-OZDTJ,Yes
3489,9169-BSVIN,Yes
3490,2325-ZUSFD,No
3491,8194-PEEBY,No
3492,6872-HXFNF,Yes
3493,3932-CMDTD,No
3494,7714-YXSMB,Yes
3495,8387-UGUSU,No
3496,1080-BWSYE,Yes
3497,4039-HEUNW,Yes
3498,1194-HVAIF,Yes
3499,0812-WUPTB,No
3500,3594-UVONA,Yes
3501,0004-TLHLJ,No
3502,1767-TGTKO,No
3503,8439-LTUGF,No
3504,8805-JNRAZ,No
3505,5089-IFSDP,Yes
3506,6418-HNFED,No
3507,0206-OYVOC,No
3508,7291-CDTMJ,No
3509,7128-GGCNO,Yes
3510,0237-YFUTL,Yes
3511,7691-KGKGP,No
3512,6710-HSJRD,Yes
3513,3675-EQOZA,No
3514,0840-DCNZE,No
3515,1732-FEKLD,Yes
3516,0479-HMSWA,No
3517,5854-KSRBJ,Yes
3518,0365-BZUWY,Yes
3519,4817-VYYWS,Yes
3520,5701-SVCWR,Yes
3521,3129-AAQOU,Yes
3522,4922-CVPDX,No
3523,1396-QWFBJ,No
3524,1357-BIJKI,Yes
3525,5299-SJCZT,Yes
3526,2018-PZKMU,No
3527,4570-QHXHL,No
3528,2403-BCASL,Yes
3529,7392-YYPYJ,Yes
3530,2223-GDSHL,Yes
3531,7359-PTSXY,No
3532,9470-RTWDV,Yes
3533,2176-OSJUV,Yes
3534,9348-YVOMK,No
3535,8104-OSKWT,Yes
3536,4521-YEEHE,Yes
3537,4090-KPJIP,Yes
3538,3786-WOVKF,Yes
3539,4503-BDXBD,No
3540,6086-ESGRL,No
3541,2592-HODOV,No
3542,3886-CERTZ,Yes
3543,7995-ZHHNZ,Yes
3544,3824-RHKVR,No
3545,5816-SCGFC,No
3546,5989-AXPUC,Yes
3547,4979-HPRFL,Yes
3548,8590-OHDIW,No
3549,8015-IHCGW,Yes
3550,2332-TODQS,Yes
3551,9278-VZKCD,Yes
3552,8008-OTEZX,No
3553,2773-OVBPK,Yes
3554,5206-XZZQI,No
3555,4803-LBYPN,No
3556,6372-RFVNS,No
3557,2139-FQHLM,No
3558,8261-GWDBQ,Yes
3559,1093-YSWCA,No
3560,8938-UMKPI,Yes
3561,0991-BRRFB,No
3562,3882-IYOIJ,Yes
3563,8749-TZYEC,Yes
3564,1755-FZQEC,No
3565,3115-JPJDD,No
3566,5600-KTXFM,No
3567,3871-IKPYH,No
3568,6319-IEJWJ,No
3569,9025-AOMKI,Yes
3570,6339-TBELP,Yes
3571,7964-YESJC,Yes
3572,6173-GOLSU,Yes
3573,5275-SQEIZ,No
3574,7716-YTYHG,Yes
3575,9938-ZREHM,Yes
3576,4390-KYULV,No
3577,4647-MUZON,No
3578,9702-AIUJO,No
3579,8849-PRIQJ,Yes
3580,8851-RAGOV,No
3581,1304-NECVQ,Yes
3582,5396-IZEPB,No
3583,8285-ABVLB,No
3584,0701-TJSEF,No
3585,5712-VBOXD,No
3586,6629-LADHQ,No
3587,8945-GRKHX,No
3588,4797-MIWUM,No
3589,6959-UWKHF,No
3590,8720-RQSBJ,No
3591,4537-CIBHB,No
3592,4324-AHJKS,No
3593,4355-CVPVS,No
3594,4495-LHSSK,Yes
3595,5655-JSMZM,Yes
3596,5915-ANOEI,Yes
3597,9861-PDSZP,Yes
3598,4505-EXZHB,No
3599,7225-CBZPL,Yes
3600,4587-VVTOX,Yes
3601,2019-HDCZY,Yes
3602,4652-NNHNY,Yes
3603,8788-DOXSU,No
3604,7404-JLKQG,No
3605,8972-HJWNV,Yes
3606,3274-NSDWE,No
3607,2632-IVXVF,Yes
3608,3692-JHONH,Yes
3609,8915-NNTRC,Yes
3610,5914-GXMDA,No
3611,7463-IFMQU,No
3612,2920-RNCEZ,No
3613,2541-YGPKE,No
3614,8515-OCTJS,Yes
3615,5382-TEMLV,No
3616,9592-ERDKV,Yes
3617,2860-RANUS,Yes
3618,4778-IZARL,No
3619,0432-CAJZV,No
3620,7008-LZVOZ,Yes
3621,8868-WOZGU,Yes
3622,1200-TUZHR,Yes
3623,9365-CSLBQ,Yes
3624,5884-FBCTL,Yes
3625,7130-CTCUS,No
3626,6242-FEGFD,Yes
3627,7625-XCQRH,Yes
3628,6194-HBGQN,Yes
3629,6986-IXNDM,No
3630,1731-TVIUK,Yes
3631,2987-BJXIK,Yes
3632,9769-TSBZE,Yes
3633,0406-BPDVR,Yes
3634,0618-XWMSS,No
3635,1395-WSWXR,No
3636,6023-GSSXW,No
3637,6752-APNJL,No
3638,5276-KQWHG,No
3639,0420-HLGXF,Yes
3640,7446-KQISO,Yes
3641,9823-EALYC,Yes
3642,0582-AVCLN,No
3643,5803-NQJZO,Yes
3644,2565-JSLRY,Yes
3645,2607-DHDAK,No
3646,1073-XXCZD,Yes
3647,4006-HKYHO,No
3648,3727-JEZTU,No
3649,8143-ETQTI,No
3650,6689-KXGBO,No
3651,9667-TKTVZ,Yes
3652,3657-COGMW,Yes
3653,8570-KLJYJ,Yes
3654,7754-IXRMC,No
3655,9473-CBZOP,Yes
3656,2969-WGHQO,No
3657,6615-NGGZJ,Yes
3658,4255-DDUOU,No
3659,5863-OOKCL,No
3660,1686-STUHN,No
3661,2984-MIIZL,No
3662,0266-GMEAO,Yes
3663,5574-NXZIU,No
3664,4256-ZWTZI,No
3665,8309-PPCED,Yes
3666,4098-NAUKP,Yes
3667,5196-WPYOW,No
3668,4608-LCIMN,No
3669,1485-YDHMM,Yes
3670,4054-CUMIA,No
3671,0603-TPMIB,Yes
3672,2525-GVKQU,No
3673,8161-QYMTT,Yes
3674,5404-GGUKR,No
3675,2126-GSEGL,Yes
3676,3677-TNKIO,No
3677,0440-QEXBZ,Yes
3678,2434-EEVDB,Yes
3679,6199-IWKGC,Yes
3680,2675-DHUTR,Yes
3681,8152-VETUR,Yes
3682,7446-YPODE,Yes
3683,7980-MHFLQ,Yes
3684,2873-ZLIWT,Yes
3685,3415-TAILE,No
3686,0757-WCUUZ,Yes
3687,1629-DQQVB,No
3688,1915-IOFGU,No
3689,3045-XETSH,Yes
3690,0374-AACSZ,No
3691,7239-HZZCX,No
3692,4872-VXRIL,Yes
3693,9140-CZQZZ,No
3694,3423-HHXAO,No
3695,9938-TKDGL,No
3696,0531-ZZJWQ,Yes
3697,2688-BHGOG,No
3698,7683-CBDKJ,No
3699,0946-CLJTI,Yes
3700,1325-USMEC,Yes
3701,0916-QOFDP,Yes
3702,0628-CNQRM,No
3703,5606-AMZBO,Yes
3704,6199-IPCAO,Yes
3705,7665-TOALD,No
3706,0112-QWPNC,Yes
3707,0324-BRPCJ,Yes
3708,2777-PHDEI,No
3709,2235-EZAIK,Yes
3710,3847-BAERP,No
3711,1196-AMORA,Yes
3712,4282-YMKNA,Yes
3713,1453-RZFON,No
3714,8263-OKETD,Yes
3715,0670-KDOMA,No
3716,2476-YGEFM,Yes
3717,8687-BAFGU,No
3718,0641-EVBOJ,No
3719,0829-XXPLX,No
3720,9974-JFBHQ,No
3721,5356-RHIPP,No
3722,0608-JDVEC,No
3723,9780-FKVVF,No
3724,1919-RTPQD,No
3725,5214-NLTIT,Yes
3726,3345-PBBFH,No
3727,5055-BRMNE,Yes
3728,9189-JWSHV,Yes
3729,2190-PHBHR,Yes
3730,2650-GYRYL,No
3731,5208-FVQKB,No
3732,7184-LRUUR,No
3733,6627-CFOSN,Yes
3734,3982-JGSFD,No
3735,1574-DYCWE,No
3736,7247-XOZPB,Yes
3737,2466-FCCPT,No
3738,6211-WWLTF,No
3739,4826-TZEVA,No
3740,6016-NXBNJ,No
3741,9138-EFSMO,No
3742,0576-WNXXC,Yes
3743,4632-XJMEX,No
3744,8910-LEDAG,No
3745,3452-GWUIN,Yes
3746,2716-GFZOR,No
3747,3724-UCSHY,No
3748,8626-XHBIE,Yes
3749,3192-LNKRK,No
3750,2876-VBBBL,No
3751,2208-UGTGR,Yes
3752,3005-TYFRD,Yes
3753,8670-MEFCP,Yes
3754,3079-BCHLN,No
3755,7777-UNYHB,No
3756,5597-GLBUC,No
3757,7278-CKDNC,Yes
3758,2748-MYRVK,Yes
3759,2969-VAPYH,No
3760,4822-YCXMX,Yes
3761,7181-OQCUT,Yes
3762,8474-UMLNT,No
3763,9821-POOTN,Yes
3764,3836-FZSDJ,Yes
3765,9142-XMYJH,No
3766,0187-QSXOE,No
3767,2649-HWLYB,Yes
3768,5214-CHIWJ,No
3769,4229-CZMLL,Yes
3770,6904-JLBGY,Yes
3771,2465-BLLEU,No
3772,1685-VAYJF,No
3773,8874-EJNSR,Yes
3774,6917-YACBP,Yes
3775,5049-MUBWG,No
3776,4223-WOZCM,No
3777,9253-VIFJQ,Yes
3778,7030-FZTFM,Yes
3779,9741-YLNTD,Yes
3780,5917-RYRMG,No
3781,5120-ZBLAI,Yes
3782,3663-MITLP,No
3783,0906-QVPMS,Yes
3784,9025-ZRPVR,No
3785,1905-OEILC,No
3786,7858-GTZSP,Yes
3787,6248-BSHKG,No
3788,4685-TFLLS,No
3789,3470-BTGQO,No
3790,8224-DWCKX,Yes
3791,4553-DVPZG,Yes
3792,4902-OHLSK,Yes
3793,0495-ZBNGW,Yes
